step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
166,TRANSFER,151892.85,C1273043340,6560.0,0.0,C2046097949,417723.03,569615.88,0,0
204,TRANSFER,420938.85,C1058783462,0.0,0.0,C979963361,474541.85,895480.7,0,0
226,CASH_OUT,109722.28,C1225743004,9369.0,0.0,C1855029018,21964785.37,22074507.66,0,0
144,CASH_IN,255045.59,C1702112039,7969584.62,8224630.21,C87183368,1385357.16,1130311.57,0,0
332,PAYMENT,21990.15,C1123860249,0.0,0.0,M25945922,0.0,0.0,0,0
18,CASH_IN,621746.89,C568688424,83821.0,705567.89,C331175512,1732592.16,1110845.26,0,0
16,CASH_OUT,685763.91,C618858170,0.0,0.0,C1110499013,0.0,685763.91,0,0
135,TRANSFER,1253345.89,C1784054364,315491.0,0.0,C659116830,940525.73,2377206.73,0,0
349,CASH_OUT,25657.84,C1270713841,168.0,0.0,C1310976137,438760.14,464417.99,0,0
399,CASH_IN,137425.14,C2075651717,4229075.25,4366500.39,C1089594209,254371.55,116946.42,0,0
184,CASH_IN,613292.72,C1566510525,299790.0,913082.72,C1566081912,980105.41,366812.7,0,0
164,TRANSFER,892303.41,C748900566,0.0,0.0,C1673501963,7733036.67,8545945.16,0,0
203,CASH_OUT,14685.21,C903140868,0.0,0.0,C697909635,592112.45,606797.66,0,0
399,CASH_OUT,46336.09,C1365843794,22348.0,0.0,C916193312,0.0,46336.09,0,0
20,CASH_OUT,1439.77,C1371211076,185.0,0.0,C1702948277,0.0,1439.77,0,0
161,CASH_OUT,111039.35,C728310853,0.0,0.0,C2041291172,163200.13,547940.17,0,0
132,TRANSFER,1483640.76,C32956907,0.0,0.0,C1616444076,3276409.76,4760050.52,0,0
10,CASH_OUT,15373.84,C1973544195,55701.0,40327.16,C339924917,355894.68,467797.93,0,0
137,PAYMENT,748.46,C298802246,0.0,0.0,M1476564664,0.0,0.0,0,0
134,CASH_IN,370458.61,C113509021,4083019.94,4453478.55,C1578451350,1141526.67,571386.11,0,0
37,CASH_OUT,308452.11,C2136103026,0.0,0.0,C644345897,3224975.37,3533427.48,0,0
403,PAYMENT,13654.38,C2092259444,0.0,0.0,M742967133,0.0,0.0,0,0
226,CASH_OUT,84232.88,C1087898669,11685.0,0.0,C1291704939,95077.31,179310.19,0,0
324,CASH_OUT,272304.87,C1356377760,0.0,0.0,C1060066770,394325.02,666629.89,0,0
12,TRANSFER,1262567.34,C486450156,71654.0,0.0,C1956477953,32261.64,1294828.98,0,0
350,CASH_IN,326855.36,C1682195001,506.0,327361.36,C1274877827,336106.64,9251.28,0,0
46,CASH_OUT,286470.13,C590043258,0.0,0.0,C672637887,1313609.16,1600079.29,0,0
207,CASH_OUT,56809.5,C410927702,69509.0,12699.5,C1449860779,147113.2,203922.7,0,0
162,PAYMENT,10422.77,C125548100,20677.26,10254.49,M396438884,0.0,0.0,0,0
154,CASH_OUT,339045.77,C1272653652,10335.0,0.0,C305135708,182920.77,521966.54,0,0
253,CASH_OUT,250036.28,C1670764309,305285.0,55248.72,C71447859,768311.09,1018347.36,0,0
370,CASH_IN,112034.58,C144886659,5531615.25,5643649.83,C1639525130,1402270.94,1290236.36,0,0
285,CASH_IN,174889.11,C1887254109,8663305.59,8838194.7,C1799526644,399467.95,224578.84,0,0
155,CASH_OUT,210300.97,C1349181872,0.0,0.0,C233644049,6168077.6,6598779.45,0,0
164,CASH_OUT,96834.61,C1388553987,0.0,0.0,C434602041,186566.06,283400.66,0,0
16,TRANSFER,685294.94,C236060827,0.0,0.0,C1457990651,2208578.21,2893873.15,0,0
37,TRANSFER,1646131.02,C2061897010,26346.0,0.0,C401911630,672316.0,2318447.02,0,0
201,CASH_OUT,84905.81,C342441080,0.0,0.0,C1496408935,556984.67,641890.48,0,0
403,CASH_OUT,64048.51,C639883625,0.0,0.0,C2103550727,111754.44,175802.94,0,0
7,TRANSFER,1106508.19,C1807775584,0.0,0.0,C991505714,8399965.38,13994753.4,0,0
168,PAYMENT,29336.0,C584103705,0.0,0.0,M489944691,0.0,0.0,0,0
190,PAYMENT,34044.56,C751985664,0.0,0.0,M1310879720,0.0,0.0,0,0
250,TRANSFER,596837.8,C1967343176,0.0,0.0,C1474387671,1447680.97,2813369.88,0,0
14,CASH_OUT,159565.76,C1194568620,0.0,0.0,C1971951800,5657924.14,5649456.7,0,0
119,CASH_OUT,21698.13,C1452953521,21698.13,0.0,C1486382672,75618.16,97316.28,1,0
9,CASH_OUT,154159.77,C1598049564,0.0,0.0,C527482085,393894.74,548054.51,0,0
137,CASH_OUT,221552.72,C1353507149,54289.0,0.0,C1726408560,0.0,221552.72,0,0
156,CASH_OUT,110762.69,C950987632,0.0,0.0,C544533371,1583026.82,1693789.51,0,0
138,DEBIT,9536.01,C732141132,599.32,0.0,C2020337583,1036466.55,1046002.57,0,0
256,CASH_IN,16485.64,C1110945142,1343801.66,1360287.3,C872339657,272602.12,256116.48,0,0
157,CASH_OUT,203688.25,C398221073,0.0,0.0,C1841686755,1748499.23,1952187.47,0,0
402,CASH_OUT,9651.11,C353819642,0.0,0.0,C1576053316,5747661.03,5757312.14,0,0
259,CASH_IN,95405.46,C1519337982,3988846.23,4084251.69,C602293403,980593.52,885188.06,0,0
180,TRANSFER,649212.21,C74877885,0.0,0.0,C1119520541,6317706.72,6966918.93,0,0
586,CASH_OUT,211317.2,C1826144092,18215.0,0.0,C1970845004,4680373.32,4891690.52,0,0
179,CASH_OUT,229990.21,C1836764779,11106.0,0.0,C326640796,0.0,229990.21,0,0
333,CASH_OUT,257173.55,C983511893,0.0,0.0,C299259350,1215508.51,1472682.06,0,0
401,PAYMENT,5536.75,C361444378,0.0,0.0,M815004101,0.0,0.0,0,0
274,CASH_OUT,24561.07,C1789208708,654844.19,630283.12,C1395602391,116383.87,140944.94,0,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.0,C1613524189,4463851.64,5700161.74,1,0
299,CASH_OUT,205263.8,C1767315757,40118.0,0.0,C758711155,0.0,205263.8,0,0
187,CASH_OUT,45195.6,C248937669,594147.51,548951.91,C1613524189,7628616.62,7673812.22,0,0
142,TRANSFER,1493954.45,C2096124832,14860.11,0.0,C1877485591,1634927.74,2989410.52,0,0
179,TRANSFER,436992.11,C224397595,0.0,0.0,C585705042,11189361.19,11626353.29,0,0
96,TRANSFER,26331.99,C1757793388,20333.0,0.0,C1411993803,20622.26,46954.25,0,0
204,CASH_OUT,112280.71,C478471931,0.0,0.0,C449117351,2015527.25,2304411.34,0,0
302,CASH_OUT,206645.93,C279498559,24786.0,0.0,C1681317463,0.0,206645.93,0,0
136,CASH_OUT,284983.7,C130305373,0.0,0.0,C63948986,1236311.22,1521294.92,0,0
563,CASH_IN,20015.42,C5847693,11690.0,31705.42,C848405128,8694136.6,8674121.18,0,0
95,CASH_IN,70803.01,C2102344917,4958963.38,5029766.39,C197117096,674566.2,603763.19,0,0
381,CASH_IN,121894.74,C1959167123,7541677.83,7663572.56,C1443885284,699112.31,577217.57,0,0
18,CASH_IN,219757.82,C1674955764,109809.0,329566.82,C160460815,0.0,0.0,0,0
209,TRANSFER,695397.64,C1488118691,30318.0,0.0,C1877061834,1910175.25,2605572.88,0,0
180,CASH_IN,148159.58,C1265729013,117650.0,265809.58,C2085838884,1398845.79,1250686.21,0,0
155,TRANSFER,500032.91,C1207804964,0.0,0.0,C1841236490,673531.37,1173564.28,0,0
163,CASH_OUT,84818.54,C394015041,0.0,0.0,C1935735129,12880322.41,12965140.95,0,0
225,CASH_IN,10080.01,C1415983261,19551138.4,19561218.41,C1025108799,492732.16,482652.15,0,0
14,CASH_IN,398092.75,C578685167,11434.0,409526.75,C150091086,2292510.69,1894417.94,0,0
130,TRANSFER,740708.82,C219275875,0.0,0.0,C1318550066,1470431.36,2211140.18,0,0
9,CASH_OUT,316791.68,C1222086784,10880.0,0.0,C79685693,2542331.84,2596217.07,0,0
129,CASH_IN,25060.2,C226799829,11427.0,36487.2,C1412700714,0.0,0.0,0,0
308,CASH_IN,23211.35,C350915027,2225247.09,2248458.43,C1242379975,9924798.65,9901587.31,0,0
142,CASH_OUT,235417.18,C1150580934,17244.71,0.0,C72798591,340320.25,575737.42,0,0
238,DEBIT,31376.1,C402130838,69770.49,38394.39,C700461668,1969624.38,2001000.49,0,0
378,PAYMENT,6007.36,C2072048702,0.0,0.0,M828115834,0.0,0.0,0,0
40,TRANSFER,117469.19,C1065663313,0.0,0.0,C128909445,133798.37,251267.56,0,0
592,TRANSFER,1968511.69,C825058151,14689.0,0.0,C95792829,219753.06,2188264.75,0,0
134,CASH_IN,156187.56,C400140044,34570.0,190757.56,C558005379,49458.45,0.0,0,0
283,CASH_OUT,123341.03,C382815347,0.0,0.0,C109294647,205429.09,328770.13,0,0
132,CASH_OUT,251001.82,C1335805618,0.0,0.0,C1587418917,1667571.99,1918573.81,0,0
159,CASH_OUT,129680.25,C839989626,0.0,0.0,C560041895,4345040.85,4474721.1,0,0
41,TRANSFER,1452286.99,C96362062,5040.0,0.0,C290269528,2220297.28,3338620.06,0,0
187,CASH_OUT,305232.28,C2059633349,0.0,0.0,C1177827371,1428486.74,1733719.03,0,0
10,CASH_IN,481435.41,C252458405,4912895.91,5394331.31,C1195589213,2235845.79,1965587.6,0,0
136,CASH_OUT,284385.82,C1738323131,0.0,0.0,C2092944197,812726.6,1097112.42,0,0
209,CASH_OUT,171811.37,C1845434767,51264.0,0.0,C1671906752,304533.27,476344.65,0,0
382,PAYMENT,18542.1,C1410696261,0.0,0.0,M39760462,0.0,0.0,0,0
133,CASH_OUT,302853.35,C1402687519,87016.0,0.0,C546932829,0.0,302853.35,0,0
139,CASH_OUT,103619.01,C556197601,9147.0,0.0,C584026670,0.0,103619.01,0,0
259,CASH_OUT,46248.95,C126032235,4398.0,0.0,C1706673485,0.0,46248.95,0,0
408,CASH_IN,285221.68,C1131605174,2243916.42,2529138.1,C1682826768,1145256.3,860034.62,0,0
43,CASH_IN,289776.94,C147300882,289882.28,579659.22,C729255592,1490936.73,1201159.79,0,0
404,CASH_OUT,112684.43,C2078014403,83152.0,0.0,C1544602666,120645.06,233329.48,0,0
130,CASH_OUT,291554.57,C2143095599,101900.0,0.0,C1966998418,420809.71,712364.28,0,0
347,CASH_IN,106039.17,C1382277936,223240.36,329279.54,C633592175,117345.35,11306.18,0,0
37,CASH_IN,115379.93,C1156327515,3355796.67,3471176.61,C2124923090,2713311.99,2597932.05,0,0
121,CASH_IN,270101.92,C515425657,9972041.19,10242143.1,C149021692,358503.19,88401.27,0,0
252,CASH_OUT,150150.84,C1966163818,492009.21,341858.37,C1332476816,338191.95,488342.79,0,0
181,TRANSFER,306695.22,C1300987340,0.0,0.0,C1603586973,325737.48,632432.7,0,0
275,CASH_IN,121736.46,C197235814,3324567.35,3446303.81,C501280303,391595.04,269858.58,0,0
426,TRANSFER,807069.0,C1098694162,0.0,0.0,C167070759,1452560.42,2259629.42,0,0
14,CASH_IN,25482.22,C1186393407,9136324.78,9161807.0,C901438460,826468.59,800986.36,0,0
41,CASH_OUT,502594.8,C1868060583,0.0,0.0,C1328187730,27283670.48,27786265.28,0,0
207,CASH_OUT,20134.04,C888772423,52802.0,32667.96,C901438460,10998374.39,11018508.43,0,0
203,CASH_IN,19818.64,C1889104578,3281027.29,3300845.93,C848134520,179321.12,159502.48,0,0
400,CASH_IN,164357.44,C882805849,7204762.68,7369120.13,C1990660074,4148656.35,3984298.9,0,0
232,CASH_OUT,187220.95,C567715403,228030.42,40809.47,C1808720672,745505.17,932726.13,0,0
210,TRANSFER,670387.33,C282840275,0.0,0.0,C1576053316,2548629.19,3219016.52,0,0
400,CASH_OUT,315685.01,C198271962,0.0,0.0,C1751768780,5131143.63,5446828.63,0,0
189,TRANSFER,527015.45,C2012794687,0.0,0.0,C2000713595,1956798.15,2483813.6,0,0
256,CASH_OUT,267095.71,C1337463886,21279.0,0.0,C1380927357,0.0,267095.71,0,0
185,CASH_OUT,183117.52,C1621453619,0.0,0.0,C253711141,4297293.89,4480411.41,0,0
205,CASH_OUT,37843.79,C339042878,188507.0,150663.21,C95194783,102226.54,140070.33,0,0
403,CASH_OUT,33373.12,C304364512,0.0,0.0,C404647251,3192966.6,3226339.72,0,0
33,CASH_OUT,130124.21,C680854101,251272.0,121147.79,C1718370785,62941.62,193065.83,0,0
129,CASH_IN,53032.74,C2119054314,5323792.84,5376825.58,C37665985,2171986.78,2118954.03,0,0
236,CASH_OUT,62308.89,C1795445261,0.0,0.0,C1375587741,1433181.69,1495490.57,0,0
371,CASH_OUT,274317.28,C459238019,2306.0,0.0,C541691384,137827.59,412144.87,0,0
188,CASH_OUT,353653.67,C1358316734,0.0,0.0,C57938337,6937393.1,7291046.77,0,0
130,TRANSFER,1785181.97,C1676457991,38905.0,0.0,C428725863,1948584.36,3733766.34,0,0
260,CASH_OUT,174885.56,C1072208298,0.0,0.0,C912276022,1462335.17,1637220.73,0,0
201,TRANSFER,16182.7,C782494245,16182.7,0.0,C699173824,0.0,0.0,1,0
258,CASH_OUT,112765.46,C626145388,26677.0,0.0,C217441120,6574936.73,6687702.18,0,0
14,CASH_IN,91670.27,C767703583,31114.0,122784.27,C1548348754,0.0,0.0,0,0
254,CASH_OUT,16536.82,C951644751,0.0,0.0,C690014487,1178966.32,1195503.14,0,0
179,CASH_IN,253391.12,C1847717898,50920.0,304311.12,C1851909652,0.0,0.0,0,0
161,CASH_OUT,142762.72,C329943261,69014.15,0.0,C1809017437,1697167.46,1839930.18,0,0
187,CASH_OUT,47572.49,C1425053442,0.0,0.0,C1455166271,1838636.01,1886208.5,0,0
397,CASH_OUT,385587.68,C436937533,206064.0,0.0,C139184111,461267.43,846855.11,0,0
547,PAYMENT,5606.4,C317599026,20912.0,15305.6,M1469580199,0.0,0.0,0,0
371,CASH_OUT,96347.05,C772427122,0.0,0.0,C661987351,176068.67,272415.73,0,0
163,CASH_OUT,52900.96,C1428026484,21313.0,0.0,C1666314150,2594299.36,2647200.32,0,0
203,CASH_IN,280041.77,C400129652,5008.0,285049.77,C1224417808,5257940.14,4888168.91,0,0
358,TRANSFER,613604.27,C128298325,0.0,0.0,C229005424,818184.47,1431788.74,0,0
135,PAYMENT,2190.57,C110816493,42182.0,39991.43,M1888412319,0.0,0.0,0,0
373,CASH_IN,241832.0,C1391912427,15143781.27,15385613.27,C473805746,702622.13,460790.14,0,0
184,CASH_OUT,3340.7,C716053655,0.0,0.0,C950019767,745845.74,749186.44,0,0
439,CASH_IN,230987.79,C211513444,4709986.87,4940974.66,C1045414794,7307021.43,7076033.64,0,0
178,CASH_IN,310623.51,C1224800722,14832.0,325455.51,C761922099,692756.63,198162.24,0,0
132,CASH_IN,322161.32,C330651713,2480358.97,2802520.29,C1334770230,891944.51,569783.19,0,0
395,CASH_OUT,182594.16,C931175451,6058.0,0.0,C1960122095,197205.7,379799.85,0,0
138,CASH_IN,36701.14,C1669346341,5678233.28,5714934.42,C1084850642,43161.18,6460.04,0,0
249,PAYMENT,15041.91,C1328511147,0.0,0.0,M1707587488,0.0,0.0,0,0
369,CASH_IN,60576.51,C897334846,1642137.58,1702714.1,C1941960795,4434829.9,4374253.39,0,0
184,CASH_IN,251852.57,C353785399,420366.26,672218.82,C1475265472,1125284.75,873432.19,0,0
178,CASH_OUT,197020.66,C1204887391,0.0,0.0,C678340768,549426.62,746447.29,0,0
161,CASH_OUT,71768.99,C37275491,0.0,0.0,C2110901741,1437308.46,1509077.44,0,0
161,CASH_IN,100993.12,C1662444920,10462039.85,10563032.96,C1140609516,205771.53,104778.42,0,0
229,CASH_IN,132079.85,C1068207949,16584959.51,16717039.36,C287309829,1211296.74,1079216.89,0,0
141,CASH_OUT,6411.89,C863400660,0.0,0.0,C1306842666,139180.5,145592.4,0,0
137,CASH_OUT,166429.47,C2059995722,0.0,0.0,C361327171,240448.93,406878.4,0,0
139,TRANSFER,741188.48,C888213003,0.0,0.0,C1344561835,981790.34,1722978.82,0,0
11,CASH_OUT,487369.61,C1428940214,0.0,0.0,C801412408,899551.08,1980568.02,0,0
44,CASH_OUT,87233.09,C2085478555,20408.0,0.0,C1039637819,0.0,325902.76,0,0
302,TRANSFER,452786.63,C2113521696,0.0,0.0,C1082242132,12073788.38,12526575.01,0,0
656,CASH_IN,161781.0,C926916707,228.0,162009.0,C1609425156,0.0,0.0,0,0
130,CASH_OUT,350375.53,C1329956089,15173.0,0.0,C1238184742,212541.15,562916.68,0,0
158,CASH_IN,560517.53,C77329774,5645138.98,6205656.51,C724251968,9393891.56,8833374.03,0,0
18,CASH_OUT,62341.15,C1723787586,135.0,0.0,C2044342029,0.0,131777.36,0,0
238,CASH_IN,185540.09,C1139973443,6808987.9,6994527.99,C1163108586,501054.42,315514.32,0,0
372,CASH_IN,246826.25,C1859808996,881281.2,1128107.45,C1035401197,468285.01,221458.77,0,0
300,TRANSFER,957954.99,C388653293,83422.0,0.0,C303129460,1020003.2,1977958.19,0,0
618,CASH_OUT,34473.07,C1253152318,34473.07,0.0,C1286341721,17653.89,52126.95,1,0
250,CASH_IN,326646.39,C1591314049,17009496.02,17336142.41,C17820769,6659741.49,6333095.1,0,0
298,CASH_OUT,297431.44,C2011890296,0.0,0.0,C1432077169,1253365.27,1550796.71,0,0
279,CASH_IN,369249.63,C2057308116,15688.0,384937.63,C570708188,193144.91,0.0,0,0
278,CASH_IN,253314.2,C1796821323,6377312.04,6630626.24,C294714363,298382.19,45067.98,0,0
255,CASH_IN,266143.56,C223200097,10398.0,276541.56,C1663207814,2362538.82,2096395.26,0,0
160,CASH_OUT,240056.57,C912293249,407.0,0.0,C378877268,0.0,240056.57,0,0
138,TRANSFER,279879.92,C922667779,56162.0,0.0,C1027684091,3416.65,283296.57,0,0
371,CASH_IN,266354.48,C392198956,31135.0,297489.48,C952858643,1854596.28,1588241.8,0,0
182,CASH_IN,176181.13,C1010621703,14206621.97,14382803.09,C171474212,808784.72,632603.6,0,0
140,CASH_IN,27151.34,C1051988411,17186083.0,17213234.35,C1932157350,325148.76,297997.41,0,0
276,CASH_OUT,186676.45,C1153140036,168.0,0.0,C1545339694,0.0,186676.45,0,0
158,TRANSFER,10647.97,C1545239169,109.0,0.0,C571026687,254619.22,265267.19,0,0
18,CASH_OUT,227739.6,C1121253009,215320.99,0.0,C621014131,1139772.8,1367512.4,0,0
500,CASH_IN,116726.06,C480041995,2800104.84,2916830.9,C207611232,6493993.83,6377267.77,0,0
257,CASH_OUT,46907.12,C174078247,11736.0,0.0,C205258200,5260955.6,5307862.72,0,0
181,TRANSFER,446821.7,C649083897,156499.0,0.0,C1432077169,0.0,446821.7,0,0
37,TRANSFER,535264.15,C254958637,0.0,0.0,C396769460,2551658.03,3745972.63,0,0
233,CASH_OUT,38540.32,C750002246,10076.0,0.0,C404961694,1232471.86,1271012.18,0,0
255,TRANSFER,1244952.42,C148270237,509235.88,0.0,C304864645,1474391.1,2719343.53,0,0
10,CASH_OUT,384180.31,C986073757,147158.03,0.0,C1721246847,386589.21,1348437.19,0,0
129,TRANSFER,617668.37,C511096622,617668.37,0.0,C1787080738,0.0,0.0,1,0
33,CASH_IN,149961.12,C36730610,108702.0,258663.12,C1798782759,15339.13,0.0,0,0
33,CASH_OUT,201598.88,C2076199712,0.0,0.0,C574444599,1034771.38,1236370.26,0,0
184,TRANSFER,75028.81,C804740357,0.0,0.0,C413966770,3742805.4,3817834.21,0,0
18,TRANSFER,550083.29,C1838591052,51249.0,0.0,C644163395,0.0,550083.29,0,0
14,CASH_OUT,271493.04,C1633740684,37829.46,0.0,C338077337,749949.52,506996.6,0,0
374,CASH_OUT,404530.13,C1306288671,0.0,0.0,C1476569580,2813543.84,3218073.97,0,0
236,CASH_IN,162547.31,C1570936415,5950101.35,6112648.66,C2031301497,624808.67,462261.36,0,0
130,CASH_IN,182512.69,C978210446,4164909.53,4347422.21,C45672156,1346277.15,1163764.47,0,0
330,CASH_OUT,236701.68,C674264281,0.0,0.0,C952807483,3173162.14,3409863.81,0,0
190,CASH_OUT,145066.84,C2126766823,41699.0,0.0,C677512181,0.0,145066.84,0,0
212,CASH_IN,167814.67,C1547530277,1207258.37,1375073.05,C961148082,280406.08,112591.4,0,0
688,CASH_IN,115097.7,C575227304,22204.0,137301.7,C1460097695,273342.88,158245.17,0,0
373,CASH_OUT,122739.98,C1053117168,0.0,0.0,C1700734681,219137.69,341877.67,0,0
545,CASH_OUT,89386.24,C822757253,0.0,0.0,C1145851515,423299.61,512685.85,0,0
347,CASH_IN,288908.3,C1056295820,5321411.5,5610319.8,C1585272510,8373324.65,8084416.35,0,0
331,CASH_IN,241283.19,C337634858,136287.0,377570.19,C1280120239,1016155.62,774872.43,0,0
44,CASH_OUT,9573.17,C1908888905,43434.67,33861.5,C649198070,249607.36,259180.52,0,0
384,CASH_IN,24526.65,C1153772548,1686.0,26212.65,C199707137,0.0,0.0,0,0
284,CASH_OUT,60100.52,C1542900123,192467.08,132366.56,C171730324,2393599.03,2453699.55,0,0
133,CASH_IN,70068.16,C845506017,1382780.05,1452848.21,C1636281428,5224426.76,5154358.6,0,0
189,CASH_IN,111680.47,C1599973837,5811116.32,5922796.79,C2129197098,351332.16,239651.69,0,0
131,CASH_IN,406534.26,C1583080403,6245791.68,6652325.94,C303070069,1624106.42,1217572.16,0,0
1,PAYMENT,11881.78,C371976476,0.0,0.0,M612937843,0.0,0.0,0,0
469,CASH_OUT,204316.71,C2043587789,0.0,0.0,C977089472,1565869.0,1770185.71,0,0
43,CASH_OUT,60458.19,C1993804473,0.0,0.0,C2021579766,11777850.24,11838308.43,0,0
306,CASH_OUT,131741.75,C210102578,25230.0,0.0,C1835027188,38725.07,170466.82,0,0
378,CASH_IN,45206.48,C1408029318,45222.0,90428.48,C130229315,517219.32,472012.84,0,0
131,CASH_IN,458922.5,C1071657882,21354.0,480276.5,C404647251,2334909.45,1875986.95,0,0
136,TRANSFER,1397989.65,C1572075522,0.0,0.0,C443990229,2165454.15,3563443.8,0,0
188,CASH_OUT,5301.08,C1459098483,853.0,0.0,C1937398960,600614.11,605915.2,0,0
207,CASH_IN,89998.99,C2081725894,6973769.91,7063768.9,C1796998258,11677178.13,11587179.14,0,0
10,CASH_IN,321.15,C173369966,307358.48,307679.63,C1795377601,348414.32,348093.17,0,0
240,CASH_OUT,101050.27,C1665359291,14710.0,0.0,C509990885,245051.87,346102.15,0,0
351,CASH_OUT,134973.96,C79355623,0.0,0.0,C1370131341,7828101.96,7963075.92,0,0
210,CASH_OUT,284944.82,C124144188,119701.0,0.0,C669563371,0.0,284944.82,0,0
259,CASH_OUT,56661.61,C630436459,37313.0,0.0,C120368346,12178837.9,12235499.52,0,0
235,CASH_IN,62448.68,C1015372029,11065791.86,11128240.53,C104306099,309958.79,247510.12,0,0
159,TRANSFER,317976.93,C1605725383,0.0,0.0,C1105659245,2987915.04,3305891.97,0,0
347,CASH_IN,407231.74,C1989023754,1089.0,408320.74,C300915892,151970.64,0.0,0,0
210,CASH_IN,178386.51,C882565299,4671890.28,4850276.79,C167823915,379314.56,200928.05,0,0
17,TRANSFER,482670.65,C721915769,0.0,0.0,C345891541,5768811.84,5977574.39,0,0
187,CASH_OUT,311088.18,C1865509093,0.0,0.0,C1976314551,2348593.38,2659681.56,0,0
14,CASH_OUT,55240.25,C127671477,0.0,0.0,C1743229382,349614.93,791255.65,0,0
251,CASH_OUT,154378.33,C429457884,0.0,0.0,C130302378,4425822.12,4580200.46,0,0
356,CASH_OUT,180835.4,C1694799756,0.0,0.0,C1023840891,2000020.69,2180856.09,0,0
258,PAYMENT,7714.59,C88837825,0.0,0.0,M2018958380,0.0,0.0,0,0
644,CASH_OUT,628033.58,C583549280,628033.58,0.0,C1565397957,1608906.58,2236940.16,1,0
251,CASH_OUT,306252.35,C1830763097,0.0,0.0,C1247187194,4292904.48,4599156.83,0,0
688,CASH_IN,92621.84,C1294110128,5621164.4,5713786.24,C1967010241,1229034.72,1136412.88,0,0
276,CASH_OUT,79831.63,C1102092900,0.0,0.0,C1523098245,401462.25,481293.88,0,0
372,CASH_OUT,207777.39,C1247504776,0.0,0.0,C770424771,1441702.98,1649480.36,0,0
140,CASH_IN,212613.58,C136251889,1027596.67,1240210.24,C1063784649,2728644.87,2516031.29,0,0
381,TRANSFER,212996.38,C671715088,189.0,0.0,C379384197,4779992.9,4992989.28,0,0
346,CASH_OUT,142453.29,C1985183223,0.0,0.0,C1511253622,641664.97,784118.26,0,0
45,CASH_OUT,95480.26,C656898656,61691.08,0.0,C1053517216,133859.15,229339.41,0,0
136,CASH_IN,26817.85,C868850726,4357486.91,4384304.76,C941245975,34357.0,0.0,0,0
349,TRANSFER,276022.9,C20693025,0.0,0.0,C804306879,1873732.76,2149755.66,0,0
187,CASH_OUT,305730.14,C1606144185,0.0,0.0,C1883647961,525439.45,831169.6,0,0
137,CASH_IN,32659.82,C652451444,4815372.5,4848032.32,C1757751807,1412692.16,1380032.34,0,0
301,TRANSFER,793425.34,C839474388,0.0,0.0,C1917849910,29656626.93,30450052.27,0,0
11,CASH_OUT,309197.0,C1476550342,514.0,0.0,C154319946,424929.49,734126.48,0,0
13,CASH_IN,263050.75,C1271918837,2861312.83,3124363.58,C1166034143,2510565.72,2247514.97,0,0
178,CASH_OUT,129579.9,C1186364591,151185.0,21605.1,C1060758741,6561526.45,6691106.36,0,0
47,CASH_OUT,74204.99,C1756812493,162.0,0.0,C1404789740,543071.11,617276.1,0,0
179,CASH_OUT,39174.04,C1946707449,0.0,0.0,C770300650,511517.65,550691.69,0,0
48,CASH_OUT,2205.59,C1842930212,17291.04,15085.45,C1045368778,2941754.74,2943960.33,0,0
299,TRANSFER,79913.56,C1561954530,0.0,0.0,C1714094966,421911.76,501825.32,0,0
396,CASH_OUT,227768.11,C1989914220,313605.6,85837.49,C621549388,754333.61,982101.71,0,0
162,TRANSFER,422576.9,C78072495,36019.0,0.0,C1543571230,0.0,422576.9,0,0
161,CASH_OUT,157604.5,C189377823,634936.0,477331.5,C756475678,5570383.2,5727987.7,0,0
253,CASH_OUT,201290.98,C1552859268,0.0,0.0,C1564124354,1296689.43,1497980.41,0,0
18,CASH_OUT,110860.54,C481881412,291.0,0.0,C1857006828,25634.0,30429.05,0,0
11,CASH_OUT,151965.9,C2088981775,0.0,0.0,C1379589736,221280.99,373246.89,0,0
352,CASH_OUT,173029.59,C1152924385,0.0,0.0,C1591632117,1773832.3,1946861.88,0,0
398,CASH_IN,43706.84,C665804210,1114185.8,1157892.64,C706331499,5631689.89,5587983.06,0,0
546,CASH_IN,159799.21,C416690251,293.0,160092.21,C2145025000,204527.73,44728.52,0,0
215,CASH_IN,287287.86,C1274252212,14157.0,301444.86,C938248377,3238969.2,2951681.34,0,0
12,CASH_IN,297019.12,C793885730,751610.34,1048629.45,C257884050,1937428.49,1640409.37,0,0
250,CASH_OUT,445776.73,C970052922,0.0,0.0,C1079262309,1606253.36,2052030.09,0,0
